what,kind,bundleId,bundleVersion,description,time
activated,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1435661805959
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1435661862178
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1435661864124
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1435661864154
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.refresh",1435661875021
activated,editor,org.eclipse.ui.browser,3.3.1.r36_20101216,"org.eclipse.ui.browser.editor",1435661879960
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1435661902127
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1435662018643
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1435662018983
activated,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1435662025562
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.refresh",1435662030992
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1435662031262
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1435662031572
activated,editor,org.eclipse.ui.browser,3.3.1.r36_20101216,"org.eclipse.ui.browser.editor",1435662043732
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1435662058542
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1435662071650
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1435662073392
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.saveAll",1435662083948
activated,editor,org.eclipse.ui.browser,3.3.1.r36_20101216,"org.eclipse.ui.browser.editor",1435662136358
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1435662151702
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1435662163420
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1435662165829
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1435662171769
activated,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1435662180808
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1435662184822
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1435662189376
